burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize130	89.0885	130.8572	48.0964	3.8022E-3	306.7967	1813.4552	3.8022E-3	48.0977	
demographic.popSize131	89.2905	131.7474	48.2992	3.9882E-4	304.6245	1802.1209	3.9882E-4	48.2992	
demographic.popSize132	90.499	139.3512	47.9888	1.0761E-4	308.3572	1731.2934	1.0761E-4	47.9888	
demographic.popSize133	89.6905	134.446	47.5465	1.6081E-4	306.5584	1750.9102	2.8366E-3	47.5465	
demographic.popSize134	88.1661	129.1076	47.6815	8.3523E-4	305.4999	1738.4514	4.6341E-3	47.6847	
demographic.popSize135	90.3036	138.9615	48.1167	5.947E-3	311.8219	1745.0909	0.0155	48.1175	
demographic.popSize136	89.6738	134.8639	47.2459	9.1167E-3	310.14	1679.7086	4.1889E-3	47.2459	
demographic.popSize137	88.5785	134.5307	48.0773	1.9863E-3	304.8328	1827.8172	4.384E-3	48.0776	
demographic.popSize138	88.6435	127.1598	47.9181	8.3807E-4	305.7543	1842.1365	0.0183	47.9248	
demographic.popSize139	89.0296	133.5581	47.096	1.7916E-3	308.0287	1911.7695	1.7916E-3	47.096	
demographic.popSize140	88.6872	130.5781	47.6476	1.6568E-3	306.4093	1721.1881	1.6568E-3	47.6476	
demographic.popSize141	89.0957	133.5859	48.1691	1.9656E-4	303.1507	1775.9876	1.9656E-4	48.1691	
demographic.popSize142	89.9555	133.9611	47.7463	1.635E-3	316.7411	1716.2515	4.88E-3	47.7492	
demographic.popSize143	90.0179	139.0244	47.8758	1.5591E-3	311.1194	1818.0647	0.0133	47.8799	
demographic.popSize144	88.9772	130.559	47.7915	1.0086E-3	312.7532	1830.8787	1.0086E-3	47.7915	
demographic.popSize145	90.6869	134.8199	48.2508	3.4748E-3	315.5127	1710.9018	8.765E-4	48.2508	
demographic.popSize146	88.6728	136.6692	47.0662	2.8671E-3	301.0131	1735.749	2.8394E-3	47.0662	
demographic.popSize147	88.0449	128.2479	47.2626	4.7788E-3	302.5235	1738.9148	4.7788E-3	47.2626	
demographic.popSize148	89.2135	137.0222	47.9692	7.9106E-3	303.6616	1730.8341	7.9106E-3	47.9692	
demographic.popSize149	90.1847	141.0491	47.9563	1.3577E-3	312.1458	1759.3797	3.8357E-3	47.9567	
demographic.popSize150	91.1791	145.648	47.2029	0.0111	318.6261	1781.8453	2.7758E-5	47.2029	
demographic.popSize151	88.3112	130.91	47.4286	7.1816E-4	305.919	1803.8283	2.0351E-4	47.4286	
demographic.popSize152	88.2782	133.4661	47.4408	0.0184	305.4524	1687.42	2.6861E-3	47.4408	
demographic.popSize153	89.8527	134.3679	48.4738	6.8173E-5	306.4157	1742.0066	6.8173E-5	48.4738	
demographic.popSize154	88.4885	129.6399	47.6126	2.4677E-3	305.2781	1637.2257	6.3183E-3	47.6126	
demographic.popSize155	87.6761	125.7839	47.5664	2.6764E-3	299.8034	1853.3062	0.0739	47.5974	
demographic.popSize156	89.538	131.4417	48.2441	5.9301E-3	312.063	1896.1632	0.01	48.2465	
demographic.popSize157	90.2104	135.3896	47.6557	5.3615E-4	313.9115	1704.4049	7.0057E-4	47.6557	
demographic.popSize158	87.8998	134.3731	46.9279	6.5065E-4	300.0959	1789.3814	6.5065E-4	46.9279	
demographic.popSize159	89.5082	132.4487	47.8572	2.7897E-4	307.4853	1836.8393	0.0114	47.8635	
demographic.popSize160	88.987	136.4675	48.0164	0.0101	305.6203	1830.0229	0.0101	48.0211	
demographic.popSize161	89.0643	132.9804	48.4171	2.3464E-3	308.5922	1895.5884	2.3464E-3	48.4171	
demographic.popSize162	88.1108	131.9319	47.865	3.3209E-4	301.9658	1967.8235	2.3863E-3	47.865	
demographic.popSize163	88.3468	129.7478	47.5042	1.5316E-3	303.5513	1744.106	1.5316E-3	47.5042	
demographic.popSize164	88.7668	130.8176	47.3813	1.5187E-3	305.8332	1734.3742	3.404E-3	47.3813	
demographic.popSize165	89.3338	138.6454	47.4985	4.6219E-4	308.0643	1819.4268	4.6219E-4	47.4985	
demographic.popSize166	89.2877	132.7386	48.0264	3.2825E-3	309.1752	2020.2051	0.0157	48.0345	
demographic.popSize167	88.2893	129.6097	46.3274	6.8258E-4	307.4526	1839.9573	0.0353	46.3459	
demographic.popSize168	89.0547	135.1604	47.6178	2.3966E-3	305.2891	1765.1663	1.4548E-3	47.6178	
demographic.popSize169	88.2654	130.7665	47.3534	8.201E-5	305.771	1884.3827	3.4068E-3	47.3543	
demographic.popSize170	89.0661	131.796	47.9036	5.4776E-3	308.3473	1767.4543	9.5873E-3	47.905	
demographic.popSize171	87.8564	129.5507	47.1886	6.5437E-4	306.1112	1842.2782	0.0128	47.1977	
demographic.popSize172	88.4873	132.1544	47.1828	1.6099E-4	308.8142	1736.6326	9.264E-3	47.1898	
demographic.popSize173	89.256	136.8947	46.8181	8.381E-3	313.3621	1886.976	0.0113	46.819	
demographic.popSize174	87.7206	126.9178	46.8251	1.477E-3	300.1426	1744.4843	6.7123E-3	46.8251	
demographic.popSize175	89.0961	130.746	47.9498	1.9325E-3	307.7613	1821.2006	7.4294E-3	47.9554	
demographic.popSize176	87.8591	124.6716	47.8114	2.4373E-3	304.5529	1895.7164	3.141E-3	47.8118	
demographic.popSize177	90.2596	136.7465	47.5877	4.8223E-3	310.9935	1723.4262	2.5587E-4	47.5877	
demographic.popSize178	90.8952	138.4634	47.5946	3.8459E-3	315.4974	1697.5067	8.5669E-3	47.5988	
demographic.popSize179	88.4835	128.0658	47.9089	2.3887E-3	310.6438	1697.6017	3.0035E-3	47.9093	
demographic.popSize180	89.5568	140.7728	47.221	7.5533E-3	307.5414	1755.7572	1.8122E-3	47.221	
demographic.popSize181	89.0402	135.5988	46.3983	0.0107	311.259	1721.4523	0.0192	46.4043	
demographic.popSize182	87.6411	130.9934	46.069	3.6612E-5	300.6533	1820.7084	0.0146	46.0801	
demographic.popSize183	89.4731	135.5021	47.2207	4.4225E-4	312.1544	1753.0266	4.4225E-4	47.2207	
demographic.popSize184	88.3839	130.1943	46.8385	5.298E-3	308.0513	1761.9525	7.0113E-4	46.8385	
demographic.popSize185	89.5185	136.1531	48.1279	2.6089E-4	311.4379	1803.9478	2.6089E-4	48.1279	
demographic.popSize186	89.2039	136.4756	47.2779	4.5578E-4	309.1025	1749.9925	4.5578E-4	47.2779	
demographic.popSize187	88.4682	130.5645	47.5312	6.5486E-4	302.9808	1798.9855	1.5304E-3	47.5312	
demographic.popSize188	88.3448	135.1805	46.9234	1.275E-3	301.5199	1638.9741	1.1408E-3	46.9234	
demographic.popSize189	90.3472	143.0001	47.899	7.0114E-4	308.8082	1820.981	7.0114E-4	47.899	
demographic.popSize190	88.7677	131.5574	47.3082	1.5006E-3	309.3132	1755.0798	1.5006E-3	47.3082	
demographic.popSize191	87.8954	129.4684	47.1444	7.6161E-4	304.7101	1713.3776	5.0567E-3	47.147	
demographic.popSize192	89.1269	139.3356	47.2586	4.7646E-3	309.5294	1667.0416	6.3911E-3	47.2586	
demographic.popSize193	88.871	129.1345	47.2911	6.69E-4	308.4852	1809.2002	3.5674E-3	47.2934	
demographic.popSize194	88.8071	133.0202	47.0833	1.0262E-4	307.6144	1823.5116	0.0133	47.0839	
demographic.popSize195	89.2347	132.3497	47.2379	1.0221E-3	314.2256	1784.792	1.0221E-3	47.2379	
