burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize67	90.1039	147.5366	44.1638	2.4311E-3	326.2911	1417.9249	2.4311E-3	44.1638	
demographic.popSize68	88.1009	142.0161	44.3876	5.4485E-4	314.9829	1495.2924	4.7348E-3	44.3894	
demographic.popSize69	91.3623	154.5245	44.9036	5.9732E-4	324.1643	1426.9416	0.0141	44.9139	
demographic.popSize70	90.8861	156.9913	44.0206	5.3831E-5	324.1953	1575.7181	5.3831E-5	44.0206	
demographic.popSize71	89.638	144.6808	44.6275	1.1294E-3	320.7832	1564.6738	2.1652E-4	44.6275	
demographic.popSize72	89.6298	151.3524	44.7608	6.3909E-3	311.5911	1515.0933	0.0145	44.7643	
demographic.popSize73	88.957	142.2674	45.1235	3.3027E-4	311.531	1537.6741	0.0134	45.1235	
demographic.popSize74	87.527	142.4901	43.8445	2.6864E-3	308.9249	1449.265	0.0125	43.8498	
demographic.popSize75	89.165	145.4027	44.6852	2.5293E-4	319.6814	1489.7145	2.5293E-4	44.6852	
demographic.popSize76	89.1406	144.0378	44.3131	3.4472E-3	323.1617	1392.4644	0.0123	44.3173	
demographic.popSize77	89.3832	149.4843	44.5754	3.6971E-3	317.3046	1542.0573	3.9054E-3	44.5768	
demographic.popSize78	89.9377	152.5086	44.0691	2.5651E-4	319.6975	1427.7543	2.874E-3	44.0691	
demographic.popSize79	87.7231	140.8486	43.9517	8.4835E-4	313.2392	1479.7249	6.8657E-3	43.9517	
demographic.popSize80	90.1208	150.5889	44.7204	4.0781E-3	319.1259	1499.928	8.9599E-3	44.7264	
demographic.popSize81	89.5841	145.3924	44.2754	7.5915E-4	325.9755	1531.4305	1.8807E-3	44.2758	
demographic.popSize82	88.511	147.9163	43.8633	1.7052E-3	315.7418	1566.9078	2.362E-3	43.8634	
demographic.popSize83	89.4508	149.4124	44.9502	3.0284E-4	318.1708	1479.2973	3.5505E-3	44.9502	
demographic.popSize84	88.7932	141.5605	44.9796	3.8065E-5	320.9767	1480.4746	2.72E-3	44.9796	
demographic.popSize85	86.9135	142.9519	43.5415	8.3121E-3	309.3912	1627.897	6.4051E-3	43.5415	
demographic.popSize86	89.6045	146.4349	44.8464	2.0315E-3	319.229	1476.9162	6.503E-3	44.847	
demographic.popSize87	88.9981	149.2048	44.1982	4.6502E-3	317.2934	1505.093	1.1557E-3	44.1982	
demographic.popSize88	91.0058	159.3166	43.813	1.9189E-3	322.6149	1425.3796	0.0132	43.816	
demographic.popSize89	88.5459	145.0537	43.4444	5.0553E-3	315.9871	1555.4388	0.014	43.4544	
demographic.popSize90	89.3164	143.2813	44.3816	2.5136E-3	320.9839	1494.9819	8.1015E-3	44.3816	
demographic.popSize91	89.2895	146.6388	44.8723	1.639E-3	316.6707	1492.2863	1.639E-3	44.8723	
demographic.popSize92	89.9941	158.2806	43.944	3.7944E-3	323.0705	1554.1021	3.7944E-3	43.944	
demographic.popSize93	90.2302	149.9099	44.312	1.8281E-3	320.8196	1490.8053	1.8187E-3	44.312	
demographic.popSize94	90.3672	150.3855	44.7225	3.3147E-3	319.4408	1390.2796	4.4936E-3	44.7225	
demographic.popSize95	89.5454	146.5991	44.0272	1.3006E-3	322.4323	1450.8446	1.3006E-3	44.0272	
demographic.popSize96	92.0055	151.3713	44.2868	9.9234E-4	326.5545	1436.9905	9.9907E-3	44.295	
demographic.popSize97	90.5272	153.1088	43.5451	1.7421E-3	328.9282	1426.7379	1.7421E-3	43.5452	
demographic.popSize98	89.3465	145.3987	43.9686	1.1083E-4	319.855	1497.1817	4.3399E-3	43.9694	
demographic.popSize99	90.6356	151.0002	43.816	2.0043E-3	331.4716	1438.3111	1.8734E-4	43.816	
demographic.popSize100	89.9755	150.4383	44.7576	7.7609E-4	320.5126	1477.3365	9.9179E-4	44.7576	
demographic.popSize101	89.6515	150.9812	43.9567	6.5744E-4	318.0197	1529.5873	1.607E-3	43.9567	
demographic.popSize102	89.3362	147.5424	44.4232	2.5772E-3	315.6771	1437.8017	1.2435E-3	44.4232	
demographic.popSize103	87.2404	141.1603	43.812	1.3229E-4	309.7939	1449.7592	1.3229E-4	43.812	
demographic.popSize104	90.556	154.8052	43.7558	1.7168E-3	324.9707	1417.2303	1.1599E-3	43.7558	
demographic.popSize105	89.7933	150.1168	43.5745	7.696E-6	316.2244	1511.5159	0.0139	43.5809	
demographic.popSize106	88.7705	144.7933	43.9425	5.7287E-3	319.0172	1451.6186	3.5593E-3	43.9425	
demographic.popSize107	88.1474	143.593	42.9718	2.9453E-3	318.6304	1473.0551	2.9453E-3	42.974	
demographic.popSize108	89.2768	153.1383	42.7833	5.4991E-3	319.1786	1439.4756	0.0126	42.7853	
demographic.popSize109	89.5035	148.9599	43.8506	3.2347E-3	317.0022	1508.9731	0.0164	43.86	
demographic.popSize110	89.0126	141.1772	44.1556	1.3828E-4	316.6094	1488.0477	0.0103	44.1569	
demographic.popSize111	88.9249	145.6823	43.3668	1.1282E-3	316.5289	1476.2343	1.1282E-3	43.3668	
demographic.popSize112	89.8789	146.5919	44.1073	3.1033E-3	321.0351	1406.3161	3.1033E-3	44.1073	
demographic.popSize113	89.528	145.1453	44.097	5.0842E-3	325.1901	1503.2964	0.0131	44.0989	
demographic.popSize114	88.2654	142.0688	43.5056	1.033E-3	316.4657	1446.6428	1.033E-3	43.5056	
demographic.popSize115	88.729	143.2898	44.1627	3.0863E-3	319.7449	1440.3328	1.9033E-3	44.1627	
demographic.popSize116	89.5052	150.006	43.1069	3.6037E-4	325.225	1401.9989	1.0736E-4	43.1069	
demographic.popSize117	89.0825	159.2942	43.5394	1.2032E-3	314.3968	1706.879	3.6491E-3	43.5415	
demographic.popSize118	88.3119	148.061	43.4521	7.5337E-3	316.2001	1446.5026	0.0137	43.4521	
demographic.popSize119	87.7453	142.6286	43.0624	0.0206	319.6648	1424.7978	8.0114E-3	43.0625	
demographic.popSize120	87.8491	141.3778	43.4873	2.1954E-4	319.5215	1477.4143	2.1954E-4	43.4873	
demographic.popSize121	89.2793	153.1502	43.1755	7.8604E-4	313.5838	1439.2096	7.5319E-3	43.1793	
demographic.popSize122	89.2056	144.1027	43.8768	3.5554E-4	319.9492	1452.7169	3.5554E-4	43.8768	
demographic.popSize123	89.1369	146.0798	43.7371	1.3285E-3	327.5015	1426.3883	1.3285E-3	43.7371	
demographic.popSize124	90.3607	156.2585	43.3842	5.7328E-4	322.7951	1465.9503	3.2131E-3	43.3842	
demographic.popSize125	89.5306	150.5923	43.4391	5.3234E-3	319.8266	1478.3895	2.1096E-3	43.4391	
demographic.popSize126	89.4379	146.9334	43.7288	1.7407E-3	317.4816	1412.504	0.0187	43.7373	
demographic.popSize127	89.6989	151.2221	42.9928	8.7073E-4	325.0182	1436.4622	8.7073E-4	42.9928	
demographic.popSize128	88.2739	142.4954	43.4929	3.3818E-3	315.5431	1459.2187	2.4761E-3	43.4929	
demographic.popSize129	89.4003	150.0171	43.4178	3.7541E-3	314.6727	1471.6538	3.7541E-3	43.4178	
demographic.popSize130	89.6116	148.6425	44.3863	1.8656E-3	314.4617	1417.5594	1.2607E-3	44.3863	
demographic.popSize131	90.0254	151.3284	43.1743	3.788E-3	323.4902	1449.892	9.4723E-3	43.1748	
demographic.popSize132	89.1719	144.0747	44.0446	2.3112E-3	319.8805	1487.6985	2.3112E-3	44.0446	
demographic.popSize133	89.9122	150.1975	43.5632	1.2592E-3	320.0212	1388.561	1.2592E-3	43.5632	
demographic.popSize134	88.6451	144.7631	43.676	3.1917E-3	319.142	1526.3668	3.1917E-3	43.676	
demographic.popSize135	88.9402	143.874	43.5528	3.3016E-3	325.8444	1496.1307	4.4993E-3	43.5528	
demographic.popSize136	90.7581	159.1821	43.5993	3.0555E-4	320.3504	1468.74	3.0555E-4	43.5993	
demographic.popSize137	89.2568	150.8506	43.3034	6.1035E-3	323.6591	1448.2778	6.1035E-3	43.3034	
demographic.popSize138	88.6496	147.6542	42.3959	4.6213E-3	325.0385	1475.873	4.6213E-3	42.3959	
demographic.popSize139	88.7642	144.848	43.4339	7.3578E-4	319.3159	1493.0365	2.1108E-3	43.4346	
demographic.popSize140	89.939	151.143	42.9133	4.0923E-3	325.8518	1412.8123	2.4672E-3	42.9133	
demographic.popSize141	88.101	145.3758	43.302	1.2836E-3	315.374	1517.335	1.2836E-3	43.302	
demographic.popSize142	88.5403	143.0731	43.9349	2.3426E-3	316.2637	1453.8745	2.3426E-3	43.9349	
demographic.popSize143	90.8704	157.4945	43.8801	1.7141E-4	329.4934	1471.2562	1.7295E-3	43.8801	
demographic.popSize144	88.8932	149.3245	42.8144	3.0113E-3	316.5318	1481.1368	0.0146	42.8201	
demographic.popSize145	89.1035	148.1028	43.7884	6.9734E-4	316.8461	1453.828	1.9858E-3	43.7884	
demographic.popSize146	88.7465	143.9457	43.7359	4.2986E-4	314.4349	1474.561	6.3103E-4	43.7359	
demographic.popSize147	86.8169	141.7892	43.0096	3.8629E-3	312.3038	1480.6521	0.0102	43.0097	
demographic.popSize148	88.8208	146.689	43.1205	4.1264E-4	317.2143	1446.3239	8.7079E-3	43.1237	
demographic.popSize149	89.6621	149.0628	43.4415	3.6866E-3	324.6676	1480.6658	6.5688E-3	43.4433	
demographic.popSize150	88.3944	150.9437	42.8542	4.2361E-5	317.7088	1467.1766	4.2361E-5	42.8542	
demographic.popSize151	89.7415	154.0212	43.7893	1.2695E-3	318.3872	1544.1134	2.264E-3	43.7893	
demographic.popSize152	88.0548	145.8204	42.8874	7.372E-4	314.3142	1495.7227	2.378E-3	42.8883	
demographic.popSize153	89.2591	143.9995	42.8309	1.7964E-3	329.1037	1523.1759	1.7964E-3	42.8309	
demographic.popSize154	88.8555	149.4486	43.2051	1.4865E-3	324.1303	1400.0629	1.4865E-3	43.2051	
demographic.popSize155	89.1452	147.7624	43.7021	4.5747E-3	320.1602	1409.2272	0.0207	43.7147	
demographic.popSize156	88.7451	144.3766	43.2695	1.2959E-3	313.9732	1355.3218	1.2959E-3	43.2696	
demographic.popSize157	89.9226	154.207	42.9516	2.4777E-3	321.6286	1456.4795	9.4972E-3	42.9605	
demographic.popSize158	88.5034	147.223	43.0106	1.7503E-3	319.5161	1485.1699	1.7503E-3	43.0106	
demographic.popSize159	88.9215	147.5031	43.3622	1.7314E-3	318.1801	1504.5295	0.0119	43.3651	
demographic.popSize160	89.4317	154.6822	42.8368	1.8217E-3	319.2985	1435.9073	8.1972E-3	42.8401	
demographic.popSize161	89.3051	147.1478	44.2548	4.6298E-3	320.9937	1430.9102	4.6298E-3	44.2586	
demographic.popSize162	87.6918	140.1639	42.6468	6.0837E-3	325.1586	1444.0627	6.0837E-3	42.6468	
demographic.popSize163	88.9398	146.3387	44.3501	5.8637E-3	315.1883	1488.2601	5.8637E-3	44.3501	
