burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize87	599.7223	906.3163	307.7495	0.0118	2126.1891	948.3338	0.0821	307.7568	
demographic.popSize88	601.027	887.6352	320.8328	4.2249E-3	2101.0494	906.1421	4.2249E-3	320.8328	
demographic.popSize89	590.0487	866.5172	314.2629	4.9405E-4	2083.01	879.5005	5.0622E-3	314.2629	
demographic.popSize90	549.5621	774.9616	292.094	0.015	1926.047	974.1918	0.015	292.094	
demographic.popSize91	619.7577	917.47	326.2689	0.0971	2165.3426	899.9933	0.0122	326.2689	
demographic.popSize92	613.8671	900.9815	329.3683	0.027	2108.316	876.4389	0.027	329.3683	
demographic.popSize93	610.9988	924.042	324.1663	0.0441	2172.653	892.2431	0.1713	324.2874	
demographic.popSize94	601.2915	878.7364	318.4732	0.0187	2104.8475	879.227	0.4324	318.7777	
demographic.popSize95	599.0085	884.913	322.9971	3.3221E-3	2050.4642	863.8791	3.3221E-3	322.9971	
demographic.popSize96	600.9399	882.8569	317.8092	0.0688	2076.9635	872.339	0.0876	317.8092	
demographic.popSize97	608.3253	883.7302	327.0926	0.0427	2102.4497	886.849	0.0301	327.0926	
demographic.popSize98	612.9716	952.3269	309.9099	0.1219	2175.0495	814.0411	0.4007	310.0092	
demographic.popSize99	596.5145	870.1504	312.8549	0.0296	2118.3383	880.6699	0.0147	312.8549	
demographic.popSize100	587.7981	873.4744	310.7778	9.2876E-3	2092.5447	867.0992	9.2876E-3	310.7778	
demographic.popSize101	601.4709	885.9475	317.0874	0.0471	2134.5269	877.8779	6.4103E-3	317.0874	
demographic.popSize102	558.2021	830.0709	279.4055	6.946E-3	1991.802	766.0371	6.946E-3	279.4055	
demographic.popSize103	612.851	942.6177	324.4466	0.016	2112.1796	826.1253	0.0876	324.4536	
demographic.popSize104	609.8821	935.9976	314.5419	1.0104E-3	2134.7529	889.06	1.0104E-3	314.5419	
demographic.popSize105	593.2882	877.4541	312.7195	0.0379	2050.4252	975.8913	0.0413	312.7195	
demographic.popSize106	593.6782	883.2499	308.3741	0.0237	2121.4192	862.8005	0.0237	308.3741	
demographic.popSize107	584.487	851.8214	307.7194	0.032	2022.7775	934.4756	0.0602	307.7308	
demographic.popSize108	607.3959	898.5431	325.1365	0.0211	2068.7406	892.2261	0.0211	325.1365	
demographic.popSize109	604.9078	898.1766	323.6388	0.0188	2120.2076	878.7953	2.4945E-3	323.6388	
demographic.popSize110	612.3569	902.3832	329.8018	0.1198	2162.2428	924.002	0.1198	329.8499	
demographic.popSize111	591.2698	892.7139	312.6102	0.0302	2047.0127	926.0666	0.2418	312.6528	
demographic.popSize112	620.4037	978.8625	322.9115	0.0143	2149.7033	889.0119	0.1615	322.9115	
demographic.popSize113	605.1934	949.2387	316.362	5.2868E-3	2072.0614	943.1777	5.2868E-3	316.362	
demographic.popSize114	608.4475	922.7969	324.588	0.0987	2105.621	870.0286	0.1684	324.6395	
demographic.popSize115	607.6251	863.8043	329.3058	0.0732	2074.4686	913.8586	0.0732	329.3058	
demographic.popSize116	595.3498	875.1808	320.7034	0.0852	2092.5375	872.472	0.132	320.7034	
demographic.popSize117	608.6868	896.1401	323.7054	0.0267	2160.2332	884.5478	0.7086	324.2386	
demographic.popSize118	613.2816	922.6518	327.6918	0.0587	2141.7037	877.0603	0.2685	327.7871	
demographic.popSize119	592.0468	926.5482	306.2809	1.7418E-3	2077.0133	844.7925	0.145	306.2893	
demographic.popSize120	582.0417	859.7102	310.8697	0.0334	1994.1036	840.6341	0.0296	310.8697	
demographic.popSize121	588.0634	889.2633	312.3862	0.0866	2012.7841	875.8074	0.101	312.3862	
demographic.popSize122	611.5996	933.2749	326.0688	5.9734E-3	2055.4977	882.7113	5.9734E-3	326.0688	
demographic.popSize123	601.9956	896.6598	320.7814	0.0526	2131.5249	904.9906	0.0526	320.7814	
demographic.popSize124	597.7611	918.7245	305.7376	0.0734	2087.0396	851.9133	0.0734	305.7376	
demographic.popSize125	623.1449	908.1901	326.6109	0.0213	2180.4769	903.1901	0.0363	326.6109	
demographic.popSize126	619.1423	912.0584	330.5911	0.0352	2135.0215	876.5016	0.0807	330.6264	
demographic.popSize127	617.4565	907.1993	325.1443	0.0531	2152.9182	904.1115	0.1777	325.1522	
demographic.popSize128	609.0926	921.8802	319.404	1.2025E-3	2111.0619	935.9022	1.2025E-3	319.404	
demographic.popSize129	609.2321	898.6297	324.948	0.1517	2135.7052	995.2281	0.102	324.9533	
demographic.popSize130	603.7481	888.548	325.9826	0.0424	2108.4764	864.0944	0.1676	325.9853	
demographic.popSize131	608.5182	870.7184	325.1117	0.0482	2101.8722	933.7694	0.305	325.2497	
demographic.popSize132	601.0154	902.5196	319.0059	0.1545	2065.6506	870.8365	0.0905	319.0059	
demographic.popSize133	596.2444	863.2047	317.7206	0.0313	2028.9805	922.4894	0.0143	317.7206	
demographic.popSize134	601.6116	899.7162	320.3499	0.102	2099.946	885.6673	0.0974	320.3499	
demographic.popSize135	598.2489	861.1332	323.1894	0.0527	2053.4163	887.4095	0.5083	323.425	
demographic.popSize136	605.2853	892.5112	321.9611	0.0306	2139.6777	881.2871	0.0306	321.9611	
demographic.popSize137	605.8779	908.793	319.9723	0.0166	2104.7139	960.8566	9.8032E-3	319.9723	
demographic.popSize138	599.9856	887.031	324.9469	0.011	2070.0765	857.8942	0.011	324.9469	
demographic.popSize139	615.9969	948.2929	327.4124	9.1717E-3	2125.577	877.9435	0.0372	327.419	
demographic.popSize140	609.3045	943.5568	319.1394	0.0808	2133.0703	932.6269	9.184E-3	319.1394	
demographic.popSize141	599.7862	873.3284	326.2795	0.0322	2078.7316	901.5967	0.0913	326.2795	
demographic.popSize142	602.9678	879.9343	324.5648	1.6288E-3	2096.7606	966.3463	1.6288E-3	324.5648	
demographic.popSize143	603.4007	884.4153	324.7112	0.0329	2091.0844	1000.5748	0.2234	324.8087	
demographic.popSize144	611.4303	911.9814	327.3656	0.0577	2119.3433	961.6778	0.0236	327.3656	
demographic.popSize145	611.3262	922.6925	325.1015	0.0779	2136.1099	883.7246	0.0357	325.1015	
demographic.popSize146	609.3954	898.7701	327.3148	2.5894E-3	2120.2795	928.2426	2.5894E-3	327.3148	
demographic.popSize147	603.9381	888.6723	325.8154	0.0101	2097.5064	943.4804	0.0101	325.8154	
demographic.popSize148	612.7635	900.9773	324.008	1.8128E-3	2132.8843	854.2234	0.3376	324.3311	
demographic.popSize149	607.0887	876.7779	316.5995	0.029	2205.8728	935.718	0.1462	316.6232	
demographic.popSize150	609.5179	890.195	330.7761	0.0228	2109.4083	863.6696	0.04	330.7761	
demographic.popSize151	624.0277	943.3134	333.5893	0.0179	2127.8812	901.5876	0.0179	333.5893	
demographic.popSize152	613.9049	938.0696	324.1444	0.0106	2140.3652	901.5854	0.0106	324.1444	
demographic.popSize153	611.1664	909.3538	332.7669	0.0548	2132.9609	842.1636	0.0548	332.7669	
demographic.popSize154	605.2297	824.2908	337.9879	0.0706	2084.533	929.2973	0.0637	337.9879	
demographic.popSize155	603.0301	884.8555	320.5547	0.0163	2119.6475	929.3451	0.0639	320.5658	
demographic.popSize156	622.8799	939.702	321.926	0.0327	2154.8938	926.6282	0.0327	321.926	
demographic.popSize157	603.9397	901.2142	321.0904	0.0233	2061.4834	920.0896	0.0233	321.0904	
demographic.popSize158	605.3517	926.4685	326.4807	4.1643E-3	2068.131	831.696	0.1974	326.5189	
demographic.popSize159	609.9639	869.4462	325.3582	0.0598	2154.4966	888.9589	0.0217	325.3582	
demographic.popSize160	618.5504	933.2697	326.9519	0.0657	2151.2181	913.725	0.0769	326.9651	
demographic.popSize161	608.8603	881.2698	328.9929	0.0168	2108.1777	976.8569	0.0714	328.9929	
demographic.popSize162	607.6867	878.1235	329.8027	4.8733E-3	2093.1807	886.0759	4.8733E-3	329.8027	
demographic.popSize163	592.3505	839.8341	326.8833	0.0235	2028.7036	989.9835	0.0262	326.8833	
demographic.popSize164	615.7592	914.6785	329.9882	0.0141	2108.8467	844.8991	0.0734	330.0272	
demographic.popSize165	596.8997	879.181	318.2562	0.0142	2077.263	986.7812	0.0559	318.259	
demographic.popSize166	623.5951	924.9716	334.6112	0.0278	2137.851	766.8902	0.0789	334.6112	
demographic.popSize167	603.5653	842.9076	331.4791	0.0338	2083.5497	950.7338	0.0401	331.4791	
demographic.popSize168	612.4016	907.5585	328.8122	0.0206	2121.8077	986.2875	0.0567	328.8122	
demographic.popSize169	622.3116	921.2339	325.7026	6.7977E-3	2144.6541	870.2036	0.0469	325.7026	
demographic.popSize170	604.5297	879.1235	325.9968	4.6498E-3	2101.6605	986.9565	0.1598	326.1135	
demographic.popSize171	599.6083	865.1187	333.883	0.0284	2048.5453	920.9241	0.0284	333.883	
