burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize136	83.825	132.1949	42.0026	3.0555E-4	300.2504	822.0916	3.0555E-4	42.0026	
demographic.popSize137	83.9072	125.914	42.6502	8.087E-3	306.3642	827.8217	6.1035E-3	42.6502	
demographic.popSize138	82.1107	124.0929	40.7413	3.1678E-3	299.7738	862.079	3.1678E-3	40.7413	
demographic.popSize139	83.228	126.8299	42.0447	2.3576E-3	297.7245	893.6851	2.3576E-3	42.0447	
demographic.popSize140	85.6558	134.4343	42.1826	4.0923E-3	308.8152	777.8293	1.7259E-3	42.1826	
demographic.popSize141	82.3466	122.0295	42.1228	1.2836E-3	295.8181	811.6017	1.2836E-3	42.1228	
demographic.popSize142	84.092	129.7513	42.0224	2.3426E-3	300.2239	743.4367	2.3426E-3	42.0224	
demographic.popSize143	85.6424	133.4695	43.0002	1.7295E-3	311.0981	859.854	4.6724E-3	43.0002	
demographic.popSize144	82.9313	126.6316	42.1827	3.0113E-3	296.7311	870.712	3.0113E-3	42.1827	
demographic.popSize145	83.7024	132.6899	42.0789	6.9734E-4	292.6859	842.1367	6.9734E-4	42.0789	
demographic.popSize146	81.4265	122.2899	42.1193	4.2986E-4	286.4424	859.2901	0.0277	42.1386	
demographic.popSize147	82.2324	127.1219	41.6736	8.5126E-3	294.8146	809.8602	3.8629E-3	41.6736	
demographic.popSize148	84.2856	131.0051	41.8035	9.1784E-3	305.7776	800.2447	0.0182	41.8107	
demographic.popSize149	85.099	134.5534	42.2108	6.5688E-3	301.9331	843.0416	0.0262	42.223	
demographic.popSize150	81.5863	119.6051	42.2968	4.2361E-5	296.4565	865.1838	4.2361E-5	42.2968	
demographic.popSize151	84.3271	131.4761	42.363	2.264E-3	299.7999	891.7325	2.264E-3	42.363	
demographic.popSize152	82.1951	129.2844	41.4941	7.3015E-3	294.8332	844.4155	7.3015E-3	41.4941	
demographic.popSize153	83.4794	125.4925	41.9612	3.1105E-3	300.1033	854.3636	2.9403E-3	41.9612	
demographic.popSize154	82.4751	124.0403	42.4622	1.4865E-3	305.0443	804.9674	1.4865E-3	42.4622	
demographic.popSize155	83.9734	131.2527	42.2808	6.1584E-3	302.937	780.9815	0.0387	42.2951	
demographic.popSize156	82.7373	123.8288	42.0675	1.2959E-3	291.6917	827.8193	9.8937E-4	42.0675	
demographic.popSize157	83.8052	131.8268	41.7283	2.4777E-3	300.8721	827.1737	0.0308	41.7358	
demographic.popSize158	83.0647	128.1739	41.7776	1.7503E-3	295.9405	830.2397	1.7503E-3	41.7776	
demographic.popSize159	84.6843	139.1158	42.5984	6.1647E-3	296.2505	849.2101	0.0272	42.6082	
demographic.popSize160	83.4403	128.3118	41.4106	3.183E-4	298.5963	858.9883	3.183E-4	41.4106	
demographic.popSize161	83.7012	126.6974	43.0299	0.0118	301.35	773.7565	0.0128	43.0313	
demographic.popSize162	82.0024	126.7023	41.1872	0.0175	293.6066	870.0714	0.0175	41.1872	
demographic.popSize163	83.4298	123.8957	43.3229	5.8637E-3	295.9428	825.0613	5.8637E-3	43.3229	
demographic.popSize164	82.8815	131.2287	41.05	5.2956E-3	294.1217	951.2109	3.8276E-3	41.05	
demographic.popSize165	84.0224	128.6565	42.6378	1.3036E-3	301.3503	828.5358	1.3036E-3	42.6378	
demographic.popSize166	83.7477	123.8219	42.326	5.8619E-4	299.2165	809.4037	1.3661E-4	42.326	
demographic.popSize167	82.9003	132.4797	41.4179	1.1632E-3	297.0067	805.6087	1.1632E-3	41.4179	
demographic.popSize168	85.1902	129.3122	43.2113	6.1962E-3	302.2189	802.9496	6.1962E-3	43.2128	
demographic.popSize169	83.8547	138.9749	41.0427	8.8445E-4	304.073	807.1211	7.4009E-3	41.043	
demographic.popSize170	81.8338	122.8169	41.8177	3.005E-4	291.7571	760.6134	9.7194E-3	41.8198	
demographic.popSize171	82.4638	129.3127	41.11	4.4869E-4	301.608	843.8808	6.9684E-3	41.11	
demographic.popSize172	82.142	127.8804	41.2668	2.7586E-3	294.0885	849.2767	2.7586E-3	41.2668	
demographic.popSize173	83.2693	124.5345	41.9336	2.2155E-4	299.7192	817.4399	8.6613E-3	41.9367	
demographic.popSize174	83.3974	130.3704	41.436	3.5488E-3	296.7306	848.911	3.5488E-3	41.436	
demographic.popSize175	82.2479	127.9441	41.7532	8.4289E-3	294.7679	911.9412	6.861E-3	41.7532	
demographic.popSize176	82.2576	125.9803	41.8749	3.2857E-3	302.419	827.5449	3.2857E-3	41.8749	
demographic.popSize177	82.5675	123.3782	40.9956	6.9563E-4	301.6964	803.7005	0.0108	40.9978	
demographic.popSize178	83.3767	127.7286	41.641	1.5917E-3	304.7112	828.3354	0.0129	41.641	
demographic.popSize179	82.5372	124.083	42.0547	8.4276E-3	297.3899	863.5608	2.4754E-3	42.0547	
demographic.popSize180	82.635	126.1828	42.1938	0.0169	297.3483	783.6977	4.7119E-3	42.1938	
demographic.popSize181	82.9382	128.5646	42.2857	0.0106	305.8331	890.5484	4.0886E-3	42.2878	
demographic.popSize182	84.9694	135.9806	42.087	0.0197	299.0329	824.9826	9.7772E-3	42.087	
