burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize90	262.1951	413.5108	128.8854	6.6754E-3	936.9806	1448.7822	0.0273	128.8854	
demographic.popSize91	274.3806	463.2358	132.9771	0.0639	984.4816	1459.8157	0.0256	132.9771	
demographic.popSize92	272.9137	436.9521	136.0104	1.3653E-4	966.877	1509.4408	2.2292E-3	136.0111	
demographic.popSize93	263.3729	426.4597	128.0309	0.0103	929.0556	1472.8965	0.0103	128.0309	
demographic.popSize94	264.8973	413.0647	133.0225	0.017	949.3358	1491.2497	0.017	133.0238	
demographic.popSize95	261.8145	420.0608	127.6064	0.0236	937.5937	1429.5207	0.0235	127.6148	
demographic.popSize96	262.0888	414.7395	129.7742	2.2766E-4	922.436	1456.891	2.2766E-4	129.7742	
demographic.popSize97	266.8205	423.4573	133.4294	2.4897E-3	950.5422	1515.7321	0.0198	133.4346	
demographic.popSize98	271.3593	436.9222	129.9084	2.0921E-3	986.2683	1387.6702	0.0234	129.9125	
demographic.popSize99	267.3726	430.6855	130.9019	4.0171E-4	942.8612	1471.0162	3.7484E-3	130.9019	
demographic.popSize100	265.7745	422.1663	130.9969	1.2703E-3	967.5397	1477.5425	9.4978E-3	131.003	
demographic.popSize101	267.3604	434.9774	130.9092	0.0182	960.407	1597.9164	0.0182	130.9092	
demographic.popSize102	271.0369	435.9107	133.7171	5.0676E-3	973.575	1440.7136	0.0503	133.7658	
demographic.popSize103	265.4914	423.3801	131.832	1.1523E-3	938.3183	1436.7149	4.3795E-3	131.8332	
demographic.popSize104	268.2907	444.752	128.3277	2.1106E-3	964.1591	1476.9638	0.0647	128.3738	
demographic.popSize105	264.4386	426.4234	131.2759	3.4694E-3	938.7764	1428.5934	3.4694E-3	131.2759	
demographic.popSize106	267.3233	437.3448	130.7557	2.1228E-3	957.5226	1459.3529	2.1228E-3	130.7565	
demographic.popSize107	264.9576	416.6118	130.7739	4.8651E-3	955.143	1438.5122	3.5376E-3	130.7739	
demographic.popSize108	268.7847	436.0062	131.0086	2.0028E-3	969.9633	1509.689	0.0373	131.0267	
demographic.popSize109	264.6969	422.4014	131.3113	2.2618E-5	939.5812	1423.9394	9.6901E-3	131.3189	
demographic.popSize110	269.8768	455.4982	130.8616	0.0193	966.0502	1533.3656	0.012	130.8616	
demographic.popSize111	261.4506	407.7494	132.3341	2.1987E-3	935.2123	1434.5955	0.0303	132.3422	
demographic.popSize112	268.3332	431.4895	131.9225	2.4802E-3	942.5567	1409.7543	2.4802E-3	131.9225	
demographic.popSize113	264.4462	432.1026	128.4377	7.8625E-3	972.4085	1504.1072	6.9562E-3	128.4377	
demographic.popSize114	264.5459	434.6997	129.2838	7.504E-3	946.1442	1543.7132	7.504E-3	129.2838	
demographic.popSize115	267.1171	429.7656	131.2828	1.1062E-3	959.9651	1380.7365	1.1062E-3	131.2828	
demographic.popSize116	267.2281	436.6441	130.8452	4.3434E-3	964.1798	1436.0716	1.591E-3	130.8452	
