burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize105	64.3308	97.5837	33.0815	1.7697E-3	220.4248	879.8297	0.0124	33.0908	
demographic.popSize106	64.7065	96.2461	34.8528	4.9383E-5	221.4827	870.196	4.9383E-5	34.8528	
demographic.popSize107	63.8408	99.1488	33.4427	3.1934E-3	221.3496	852.4349	5.5233E-3	33.4427	
demographic.popSize108	63.0252	92.2486	33.3429	8.5731E-3	219.6056	824.9898	6.4918E-3	33.3438	
demographic.popSize109	63.322	92.2594	33.3396	7.9919E-4	220.8782	874.5969	7.9919E-4	33.3396	
demographic.popSize110	63.8113	99.3232	32.4376	1.0081E-3	226.3266	844.28	1.0081E-3	32.4376	
demographic.popSize111	63.4979	97.9224	32.9872	6.3271E-5	217.768	900.4987	8.4363E-5	32.9872	
demographic.popSize112	64.5078	106.9212	33.2518	0.0101	219.9831	851.6864	0.0425	33.278	
demographic.popSize113	62.8737	96.8363	32.7063	2.6973E-3	219.3831	840.4343	2.6973E-3	32.7063	
demographic.popSize114	65.0829	101.6845	33.5954	9.7667E-3	223.0527	819.0712	3.0636E-3	33.5954	
demographic.popSize115	63.374	95.4868	33.2084	1.2944E-3	227.9594	961.2625	4.1953E-3	33.2093	
demographic.popSize116	63.5809	94.8534	34.0959	7.4965E-4	220.4303	878.8926	3.8486E-3	34.0959	
demographic.popSize117	64.7038	99.3006	32.6857	2.5018E-3	228.6823	850.8383	2.5018E-3	32.6857	
demographic.popSize118	65.0037	102.8043	33.148	1.578E-3	228.7749	793.5258	8.14E-3	33.1488	
demographic.popSize119	63.9337	101.8416	33.5178	0.0116	219.1108	941.6061	0.0753	33.5788	
demographic.popSize120	64.4989	95.8578	33.6574	0.0118	226.8033	827.0447	0.0118	33.6574	
demographic.popSize121	63.8972	93.4387	34.1304	3.1652E-4	221.9292	857.4305	9.1244E-5	34.1304	
demographic.popSize122	63.7084	97.2148	33.3444	1.6054E-4	224.051	832.121	7.1315E-3	33.3478	
demographic.popSize123	64.1423	96.9553	33.6562	2.0291E-3	217.4283	863.2636	2.0291E-3	33.6562	
demographic.popSize124	63.6927	96.4993	32.7551	1.4901E-4	223.1637	808.8165	0.0125	32.7572	
demographic.popSize125	63.8608	97.0255	33.4466	2.2939E-4	227.7922	803.0872	2.2939E-4	33.4466	
demographic.popSize126	64.5394	99.4092	33.8277	1.4609E-3	224.9	862.1446	1.4609E-3	33.8277	
demographic.popSize127	62.7566	93.8214	32.7715	2.5071E-3	224.9621	835.7242	2.5071E-3	32.7715	
demographic.popSize128	63.6467	92.1834	34.6669	4.2025E-4	219.4292	969.9143	0.0125	34.6669	
demographic.popSize129	64.3197	94.5911	34.0069	7.3087E-4	227.9311	812.1362	7.3087E-4	34.0069	
demographic.popSize130	63.3667	95.1607	33.9988	1.5993E-3	216.0985	842.1608	1.5993E-3	33.9988	
demographic.popSize131	63.6917	93.8243	33.3035	0.0111	225.1294	899.1641	0.0237	33.3175	
demographic.popSize132	63.698	98.2912	33.5211	6.5141E-4	225.1977	906.3437	6.5141E-4	33.5211	
demographic.popSize133	63.6908	93.7503	33.818	6.3536E-3	224.4488	954.0227	0.0201	33.818	
demographic.popSize134	63.5801	94.2019	33.8738	6.8842E-4	226.829	827.1718	6.8842E-4	33.8738	
demographic.popSize135	64.0611	94.6905	33.8948	5.7615E-3	222.6781	877.4889	5.7615E-3	33.8948	
demographic.popSize136	64.2404	96.4127	33.5085	1.4673E-3	226.1054	829.5425	1.0299E-3	33.5085	
demographic.popSize137	63.6282	93.6209	34.3157	6.9502E-3	225.0147	776.728	6.9502E-3	34.3168	
demographic.popSize138	63.2964	95.0394	33.726	1.783E-3	215.8859	897.987	3.4492E-3	33.726	
demographic.popSize139	65.0739	97.0869	34.4501	5.4536E-3	225.1807	956.9005	2.938E-3	34.4511	
demographic.popSize140	64.5534	97.4591	33.4727	4.9392E-3	227.739	747.319	1.3169E-3	33.4727	
demographic.popSize141	64.7881	96.5412	34.3619	3.5587E-3	223.774	831.6223	0.0131	34.3645	
demographic.popSize142	65.3269	101.5468	33.4433	2.1276E-4	231.9015	872.9769	2.1276E-4	33.4433	
demographic.popSize143	63.993	95.6508	34.2375	1.5856E-3	216.0315	864.1687	3.0249E-3	34.2383	
demographic.popSize144	64.6568	96.0312	33.8196	7.1122E-3	225.4709	777.7996	0.0193	33.8316	
demographic.popSize145	64.1789	101.4279	33.701	0.0102	218.7956	900.7954	0.0137	33.7079	
demographic.popSize146	65.0643	100.0349	33.4462	2.2005E-3	225.9641	801.624	0.0154	33.4486	
demographic.popSize147	64.1363	95.2197	33.5879	1.09E-3	228.8433	879.4051	1.09E-3	33.5879	
