burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize125	457.963	795.1792	203.019	3.6545E-3	1795.5355	711.0117	0.1096	203.019	
demographic.popSize126	446.017	779.1039	200.1433	6.0508E-3	1693.4108	674.0936	6.0508E-3	200.1433	
demographic.popSize127	478.6259	805.1885	222.7079	1.1276E-3	1778.4805	731.158	0.0311	222.7344	
demographic.popSize128	474.1976	848.3373	208.0759	0.0582	1717.1388	725.8145	0.0582	208.0931	
demographic.popSize129	468.9038	792.5458	208.2667	1.0084E-3	1772.7976	700.9543	0.135	208.3601	
demographic.popSize130	457.8492	799.0755	203.5485	0.0448	1679.9796	750.3323	0.0397	203.5485	
demographic.popSize131	469.3751	770.1572	215.3418	0.0281	1761.0376	687.3047	4.5183E-3	215.3418	
demographic.popSize132	472.4689	780.6572	218.8361	0.0167	1738.8935	731.2203	0.0167	218.8361	
demographic.popSize133	484.0235	825.1088	221.3341	0.013	1783.4789	717.1209	0.013	221.3341	
demographic.popSize134	452.6512	776.9121	205.2103	0.0104	1688.972	749.1011	0.0631	205.2103	
demographic.popSize135	470.7503	786.5772	222.7709	0.0103	1720.0219	754.3199	0.0103	222.7709	
demographic.popSize136	469.8139	858.4687	205.4426	4.1816E-3	1758.5182	703.6631	0.0102	205.4435	
demographic.popSize137	458.1439	772.1678	209.3425	0.0194	1719.8449	711.3929	0.0194	209.3425	
demographic.popSize138	472.6082	801.0244	209.2429	3.2617E-4	1837.259	652.9546	3.2617E-4	209.2429	
demographic.popSize139	462.8143	833.3604	208.3139	9.5784E-3	1705.7573	803.7653	0.0471	208.3139	
demographic.popSize140	449.9311	747.233	207.7824	0.0191	1656.5237	730.0937	0.0449	207.7853	
demographic.popSize141	468.8087	801.0931	209.6569	7.1049E-3	1729.5781	716.3709	0.0539	209.6569	
demographic.popSize142	468.7512	768.9187	212.5721	1.8464E-3	1729.3785	711.2032	1.8464E-3	212.5721	
demographic.popSize143	475.8036	803.0921	210.5518	0.0269	1820.6572	668.9193	0.1704	210.5766	
demographic.popSize144	475.643	826.8195	211.8904	7.8545E-3	1760.6257	691.2896	0.071	211.9388	
demographic.popSize145	484.0423	876.9026	212.7013	5.9421E-4	1820.0848	675.7757	5.9421E-4	212.7013	
demographic.popSize146	460.5751	775.212	208.2184	0.0221	1724.9147	681.8146	0.0221	208.2184	
demographic.popSize147	461.135	766.672	209.8452	0.0236	1763.6816	688.2651	0.0462	209.8452	
demographic.popSize148	465.7114	774.5001	218.2365	0.0159	1727.109	737.7324	0.0159	218.2365	
demographic.popSize149	481.0892	817.5483	215.2873	0.0425	1809.9928	703.1262	0.0425	215.2873	
demographic.popSize150	478.2334	796.8023	220.3226	0.0421	1750.5321	720.8634	0.114	220.3576	
demographic.popSize151	473.3095	776.2378	216.6638	7.8347E-3	1744.5077	718.9163	7.8347E-3	216.6638	
demographic.popSize152	468.9941	777.8533	212.3179	0.0579	1772.3627	706.4109	0.0813	212.3179	
demographic.popSize153	473.7928	799.3909	212.5754	0.0101	1730.2142	689.0772	0.0101	212.5754	
demographic.popSize154	470.2181	790.9019	214.3811	0.0376	1767.2196	645.308	3.6482E-3	214.3811	
demographic.popSize155	460.2697	763.1639	208.563	0.0289	1733.8122	678.7587	0.1142	208.5991	
demographic.popSize156	479.5201	817.3793	220.2807	0.0225	1764.9668	715.9337	0.0225	220.2807	
demographic.popSize157	478.262	786.0807	218.2737	0.015	1792.0725	704.9993	0.0178	218.2737	
demographic.popSize158	476.2766	794.4403	221.2927	8.8773E-3	1787.371	732.4646	0.1607	221.3494	
demographic.popSize159	478.8223	799.6001	220.7267	0.0184	1778.2244	686.2274	0.128	220.8328	
demographic.popSize160	477.5773	790.6258	219.1691	1.5766E-3	1770.9666	671.9094	0.0269	219.1691	
demographic.popSize161	476.7809	809.6147	213.9931	7.9106E-3	1785.0792	655.1275	4.9467E-3	213.9931	
demographic.popSize162	476.9252	819.1712	217.2091	6.1076E-3	1787.4325	677.1385	0.0867	217.2107	
demographic.popSize163	467.0636	751.8012	219.4306	8.5391E-4	1740.2433	709.7822	8.5391E-4	219.4306	
demographic.popSize164	466.7951	766.9985	220.6689	0.0215	1690.4305	708.1337	0.0215	220.6689	
demographic.popSize165	482.1379	831.6858	213.5357	3.6781E-4	1788.5076	739.408	0.0676	213.5773	
demographic.popSize166	481.9632	819.7482	220.4143	3.8638E-4	1767.7616	690.1727	0.0353	220.4446	
demographic.popSize167	474.161	814.214	217.7753	0.0123	1769.3243	743.9391	0.2706	217.8266	
demographic.popSize168	471.0765	780.8088	220.0174	0.0276	1715.6467	730.309	0.1348	220.0849	
