burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize97	207.0286	341.7729	101.4064	0.0138	735.2403	1356.1102	0.0395	101.4285	
demographic.popSize98	207.8807	349.8543	101.1445	1.0302E-3	734.9879	1439.6194	1.0302E-3	101.1445	
demographic.popSize99	208.6099	354.0656	101.6868	7.4382E-3	734.8727	1435.7155	0.0207	101.6895	
demographic.popSize100	207.7248	340.4213	102.1994	3.5615E-3	748.8749	1306.308	1.3153E-3	102.1994	
demographic.popSize101	205.1722	345.3146	99.9358	1.709E-3	730.5497	1392.0978	2.4668E-3	99.9363	
demographic.popSize102	207.3176	343.7457	102.3694	2.3152E-4	735.211	1386.0824	5.6296E-3	102.3694	
demographic.popSize103	210.6291	359.9392	102.8901	5.974E-5	743.5297	1327.1169	5.974E-5	102.8901	
demographic.popSize104	206.0561	340.9707	101.5372	5.4222E-3	724.4712	1398.0626	3.5602E-4	101.5372	
demographic.popSize105	212.0004	361.9706	100.5079	8.2303E-3	761.9974	1330.5554	8.2303E-3	100.5079	
demographic.popSize106	205.7572	344.7672	101.9717	1.1015E-3	727.8691	1487.8838	1.1015E-3	101.9717	
demographic.popSize107	208.6361	359.77	101.6806	6.8406E-3	725.6895	1459.2544	6.8406E-3	101.6806	
demographic.popSize108	203.5354	334.9265	100.056	7.2006E-3	729.4083	1463.7387	7.2006E-3	100.056	
demographic.popSize109	206.8615	346.1873	100.2667	4.8286E-4	747.9917	1384.6856	9.6388E-3	100.2667	
demographic.popSize110	208.5108	345.9314	101.2941	9.9132E-4	740.5298	1337.0299	9.9132E-4	101.2941	
demographic.popSize111	208.5345	347.0793	101.6058	1.9761E-3	732.906	1389.8259	0.0114	101.607	
demographic.popSize112	207.1044	356.739	101.5882	1.6825E-3	728.3351	1391.7568	0.0315	101.5947	
demographic.popSize113	210.0818	354.5505	101.2236	6.0048E-4	753.7637	1396.933	0.0113	101.2236	
